Player,TeamAbbrev,Position,Salary,Opponent,IsHome,PredFPTS,BaseValue,StackBonus,Scarcity,OwnershipLeverage,StackRate,QBStackRate,BringBackRate,RBDSTRate,LowVarBonus,MaddenEdge
Dalton Kincaid,BUF,TE,4200,DET,1.0,14.760456374768781,3.514394374944948,1.8125,0.9148589038612605,1.0,1.0,0.6666666666666666,0.0,0.25,0.1,11.655009322793893
Kalif Raymond,DET,WR,3500,BUF,0.0,12.554149148978409,3.586899756850974,1.55,1.0102987298974575,1.0,0.8947368421052632,0.47368421052631576,0.0,0.05263157894736842,0.0,11.233904832709719
James Cook III,BUF,RB,7500,DET,1.0,20.012129524726163,2.668283936630155,1.810909090909091,1.0194142071596901,1.0,0.9545454545454546,0.7272727272727273,0.0,0.18181818181818182,0.1,9.851658936442979
Lamar Jackson,BAL,QB,7600,NYJ,1.0,24.979744018746114,3.286808423519225,1.6563945578231292,1.0102987298974575,0.39721254355400715,0.8027210884353742,0.5782312925170068,0.0,0.3401360544217687,0.0,7.685116742927199
Juwan Johnson,NO,TE,3500,ATL,1.0,8.5028054334516,2.4293729809861717,1.7066666666666668,0.9148589038612605,1.0,0.6190476190476191,0.6190476190476191,0.0,0.23809523809523808,0.1,7.58624768838032
Zay Flowers,BAL,WR,4600,NYJ,1.0,11.1066478438256,2.4144886617012173,1.7568852459016393,1.0102987298974575,0.6835265893642543,0.6557377049180327,0.9098360655737705,0.0,0.3360655737704918,0.0,7.215033518194028
DeAndre Hopkins,BAL,WR,3700,NYJ,1.0,7.183606516444655,1.9415152747147717,1.8088372093023257,1.0102987298974575,1.0,0.8604651162790697,0.7906976744186046,0.0,0.3953488372093023,0.0,7.096106054226953
Jameson Williams,DET,WR,5500,BUF,0.0,12.389330910452857,2.252605620082338,1.64587786259542,1.0102987298974575,0.5678644572705269,0.9236641221374046,0.6106870229007634,0.0,0.1297709923664122,0.0,5.8727442621891806
Mason Taylor,NYJ,TE,3000,BAL,0.0,8.475287120476528,2.8250957068255094,1.7065384615384616,0.9148589038612605,0.31660412757973744,0.7948717948717948,0.6666666666666666,0.0,0.10256410256410256,0.1,5.807090273855188
Breece Hall,NYJ,RB,7000,BAL,0.0,21.492744431110104,3.0703920615871576,1.5574137931034484,1.0194142071596901,0.18040370058873,0.6379310344827587,0.4367816091954023,0.0,0.13793103448275862,0.1,5.754122394707402
Garrett Wilson,NYJ,WR,5300,BAL,0.0,13.117601125968262,2.4750190803713705,1.5883561643835618,1.0102987298974575,0.4067824924824592,0.726027397260274,0.6027397260273972,0.0,0.1643835616438356,0.0,5.587315636548474
Alvin Kamara,NO,RB,7700,ATL,1.0,16.33897733626813,2.121945108606251,1.608,1.0194142071596901,0.4670731707317073,0.5142857142857142,0.6142857142857143,0.0,0.4,0.0,5.102965667631341
Jahmyr Gibbs,DET,RB,8200,BUF,0.0,17.278479576345724,2.1071316556519175,1.5895142857142859,1.0194142071596901,0.46707317073170723,0.74,0.4742857142857143,0.0,0.06857142857142857,0.1,5.009086874789587
Patrick Ricard,BAL,RB,3000,NYJ,1.0,11.15698757902126,3.718995859673753,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.7911972157194893
Reggie Gilliam,BUF,RB,3000,DET,1.0,10.308964418099695,3.4363214726998983,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.5030349296381855
Braelon Allen,NYJ,RB,3000,BAL,0.0,10.062094207266371,3.3540314024221236,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.4191472628888526
Andrew Beck,NYJ,RB,3000,BAL,0.0,10.013211965814893,3.3377373219382975,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.4025368457510368
Isaiah Davis,NYJ,RB,3000,BAL,0.0,9.752506678073683,3.250835559357894,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.3139479543493553
Keaton Mitchell,BAL,RB,3000,NYJ,1.0,9.543873611122518,3.181291203707506,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.2430534501715833
Ray Davis,BUF,RB,3000,DET,1.0,9.510554474392237,3.170184824797412,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.231731449720535
Ty Johnson,BUF,RB,3000,DET,1.0,9.486113353666497,3.162037784555499,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,3.223426241151627
Mitchell Trubisky,BUF,QB,5000,DET,1.0,15.01420933026786,3.002841866053572,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,3.033767323356835
Bijan Robinson,ATL,RB,8100,NO,0.0,14.848085057983473,1.8330969207387002,1.8039669421487605,1.0194142071596901,-0.15127998387421884,0.5371900826446281,0.9173553719008265,0.0,0.2809917355371901,0.1,2.861074253543539
Joshua Palmer,BUF,WR,3800,DET,1.0,9.984393175254882,2.627471888224969,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.6545315115149606
Saints,NO,DST,2900,ATL,1.0,2.2316290714127063,0.7695272660043815,1.5889333333333333,1.0102987298974575,1.0,0.4533333333333333,0.7333333333333333,0.0,0.28,0.0,2.470640128739366
Curtis Samuel,BUF,WR,3000,DET,1.0,7.005948348982381,2.3353161163274603,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.3593669062346962
LaJohntay Wester,BAL,WR,3000,NYJ,1.0,6.911874592985441,2.3039581976618138,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.327686040834566
Cooper Rush,BAL,QB,5000,NYJ,1.0,11.368486976587587,2.2736973953175172,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.297113590660445
Mason Tipton,NO,WR,3000,ATL,1.0,6.738997439385088,2.2463324797950293,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2694668512643243
Trey Palmer,NO,WR,3000,ATL,1.0,6.738997439385088,2.2463324797950293,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2694668512643243
Cedrick Wilson Jr.,NO,WR,3000,ATL,1.0,6.738997439385088,2.2463324797950293,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2694668512643243
Elijah Moore,BUF,WR,3000,DET,1.0,6.715113892240565,2.2383712974135217,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.261423678815805
KJ Hamler,BUF,WR,3000,DET,1.0,6.715113892240565,2.2383712974135217,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.261423678815805
Tylan Wallace,BAL,WR,3000,NYJ,1.0,6.624345073252055,2.2081150244173515,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.230855804636344
Devontez Walker,BAL,WR,3000,NYJ,1.0,6.624345073252055,2.2081150244173515,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.230855804636344
Casey Washington,ATL,WR,3000,NO,0.0,6.616291071630158,2.205430357210053,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2281434887666123
Jamal Agnew,ATL,WR,3000,NO,0.0,6.616291071630158,2.205430357210053,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2281434887666123
KhaDarel Hodge,ATL,WR,3000,NO,0.0,6.616291071630158,2.205430357210053,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2281434887666123
Tyler Johnson,NYJ,WR,3000,BAL,0.0,6.48579841263534,2.16193280421178,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.18419796621881
Arian Smith,NYJ,WR,3000,BAL,0.0,6.48579841263534,2.16193280421178,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.18419796621881
Dominic Lovett,DET,WR,3000,BUF,0.0,6.4214017405733514,2.1404672468577837,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.1625113408875265
Sam LaPorta,DET,TE,4400,BUF,0.0,13.679765375176641,3.1090375852674184,1.5874137931034482,0.9148589038612605,-0.5573486122792263,0.8017241379310345,0.5129310344827587,0.0,0.08620689655172414,0.05,1.9986284773857659
Kendre Miller,NO,RB,3000,ATL,1.0,5.830114083171946,1.9433713610573153,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,1.981100375249091
Dawson Knox,BUF,TE,2800,DET,1.0,5.977601484493931,2.134857673033547,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.9530935506512719
Jackson Hawes,BUF,TE,2500,DET,1.0,5.061264809340178,2.024505923736071,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.8521372702498107
Kirk Cousins,ATL,QB,5000,NO,0.0,9.148618404721132,1.8297236809442265,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,1.848567510921253
Devin Neal,NO,RB,3000,ATL,1.0,5.373879829624826,1.7912932765416087,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,1.8260698152961476
Tyrod Taylor,NYJ,QB,5000,BAL,0.0,8.045665231521504,1.6091330463043008,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,1.6257050729172617
Kyle Allen,DET,QB,5000,BUF,0.0,7.983329797950113,1.5966659595900226,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,1.613109591044305
Jets,NYJ,DST,3100,BAL,0.0,1.2991768039141864,0.41908929158522146,1.7745833333333332,1.0102987298974575,1.0,0.9166666666666666,0.5416666666666666,0.0,0.5833333333333334,0.0,1.5027362576418841
Brock Wright,DET,TE,2700,BUF,0.0,4.252594266641543,1.5750349135709418,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.440934714572727
Foster Moreau,NO,TE,2500,ATL,1.0,3.803959035217792,1.5215836140871168,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.392034317316995
Tyler Shough,NO,QB,5000,ATL,1.0,6.577331228931943,1.3154662457863886,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,1.329013877340965
Jeremy Ruckert,NYJ,TE,2500,BAL,0.0,3.0384022538132687,1.2153609015253075,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.111883742165276
Charlie Woerner,ATL,TE,2500,NO,0.0,2.99164983274728,1.1966599330989118,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.0947749946895597
Teagan Quitoriano,ATL,TE,2500,NO,0.0,2.9690198485913015,1.1876079394365207,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.0864936976898254
Charlie Kolar,BAL,TE,2500,NYJ,1.0,2.6907396962134413,1.0762958784853767,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.9846588676215241
Shane Zylstra,DET,TE,2500,BUF,0.0,2.6811860445853277,1.0724744178341312,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.9811627703189767
Stone Smartt,NYJ,TE,2500,BAL,0.0,2.336872744977965,0.934749097991186,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.8551635351735184
Josh Allen,BUF,QB,6900,DET,1.0,31.16879535372192,4.517216717930713,1.7933333333333334,1.0102987298974575,-0.9,1.0,1.0,0.0,0.0,0.0,0.8184304040949216
Isaac TeSlaa,DET,WR,3000,BUF,0.0,10.745488073024676,3.581829357674892,1.8599999999999999,1.0102987298974575,-0.9,1.0,0.0,0.0,1.0,0.0,0.6730814830429165
Michael Penix Jr.,ATL,QB,5800,NO,0.0,20.641562110377635,3.5588900190306267,1.8599999999999999,1.0102987298974575,-0.9,1.0,1.0,0.0,0.14285714285714285,0.0,0.6687708242892766
Ray-Ray McCloud III,ATL,WR,3400,NO,0.0,12.962112312076583,3.8123859741401716,1.7158333333333333,1.0102987298974575,-0.9,0.8333333333333334,0.9166666666666666,0.0,0.08333333333333333,0.0,0.6608787240709167
Justice Hill,BAL,RB,3100,NYJ,1.0,10.433662344270424,3.3656975304098142,1.905,1.0194142071596901,-0.9,0.75,1.0,0.0,0.5,0.0,0.65361309704514
Rashod Bateman,BAL,WR,3100,NYJ,1.0,9.93717062976143,3.205538912826268,1.9966666666666666,1.0102987298974575,-0.9,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.6466308611556292
Brandin Cooks,NO,WR,3200,ATL,1.0,12.258460524321505,3.8307689138504704,1.5363636363636364,1.0102987298974575,-0.9,0.2727272727272727,0.8181818181818182,0.0,0.09090909090909091,0.0,0.5946066760225008
