Player,TeamAbbrev,Position,Salary,Opponent,IsHome,PredFPTS,BaseValue,StackBonus,Scarcity,OwnershipLeverage,StackRate,QBStackRate,BringBackRate,RBDSTRate,LowVarBonus,MaddenEdge
Dont'e Thornton Jr.,LV,WR,3000,DEN,0.0,6.824914345615223,2.2749714485384076,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2984007650113325
JuJu Smith-Schuster,KC,WR,3000,MIA,0.0,6.666193451431594,2.2220644838105312,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2449489257440294
Jalen Royals,KC,WR,3000,MIA,0.0,6.586874963229281,2.1956249877430936,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2182371364479683
Tyquan Thornton,KC,WR,3000,MIA,0.0,6.586874963229281,2.1956249877430936,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.2182371364479683
Samaje Perine,CIN,RB,3000,DAL,0.0,6.473692000168835,2.1578973333896116,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,2.1997911992493804
Tahj Brooks,CIN,RB,3000,DAL,0.0,6.473692000168835,2.1578973333896116,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,2.1997911992493804
Tanner Hudson,CIN,RB,3000,DAL,0.0,6.416662718475445,2.138887572825148,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,2.1804123792552623
Michael Burton,DEN,RB,3000,LV,1.0,6.4130501847301975,2.1376833949100655,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,2.1791848231806794
Trent Sherfield Sr.,DEN,WR,3000,LV,1.0,6.448813698453314,2.1496045661511047,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.1717427629642363
Jermaine Burton,CIN,WR,3000,DAL,0.0,6.300285607659648,2.1000952025532156,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.1217235158032572
Jaleel McLaughlin,DEN,RB,3000,LV,1.0,6.193080098198552,2.0643600327328504,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,2.1044379460605107
Jonathan Mingo,DAL,WR,3000,CIN,1.0,6.2360024276457136,2.0786674758819044,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.100075110762642
Charlie Jones,CIN,WR,3000,DAL,0.0,6.068940017069567,2.0229800056898553,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.043814130356412
Jake Browning,CIN,QB,5000,DAL,0.0,10.095971837003257,2.0191943674006514,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.039989504800978
Jaylen Wright,MIA,RB,3000,KC,1.0,5.979977908187037,1.9933259693956789,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,2.032024812702317
Zach Wilson,MIA,QB,5000,KC,1.0,10.00176679883515,2.0003533597670304,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.0209544587187427
Mitch Tinsley,CIN,WR,3000,DAL,0.0,5.992926465875684,1.9976421552918944,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.0182153322810206
Kenny Pickett,LV,QB,5000,DEN,0.0,9.93701263907141,1.987402527814282,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.0078702496457654
A.T. Perry,DEN,WR,3000,LV,1.0,5.939853399155137,1.979951133051712,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.0003421149811764
Pat Bryant,DEN,WR,3000,LV,1.0,5.939853399155137,1.979951133051712,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,2.0003421149811764
Gardner Minshew II,KC,QB,5000,MIA,0.0,9.644928346983162,1.9289856693966325,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,1.9488517717818148
Alec Ingold,MIA,RB,3000,KC,1.0,5.654096298510522,1.884698766170174,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,1.921288698450214
Joe Milton III,DAL,QB,5000,CIN,1.0,9.041129326330259,1.8082258652660517,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,1.8268482950460232
Zamir White,LV,RB,3000,DEN,0.0,5.328357219388256,1.7761190731294185,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,1.8106010167554298
Ollie Gordon II,MIA,RB,3000,KC,1.0,5.311920608350183,1.7706402027833945,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,1.805015778485507
Raheem Mostert,LV,RB,3000,DEN,0.0,5.295769058420603,1.7652563528068679,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,1.7995274053302195
Miles Sanders,DAL,RB,3000,CIN,1.0,5.084961619381666,1.6949872064605553,1.0,1.0194142071596901,0.0,0.0,0.0,0.0,0.0,0.0,1.727894039219805
Drew Sample,CIN,TE,2500,DAL,0.0,4.555607639597605,1.8222430558390421,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.6670952846336997
Jarrett Stidham,DEN,QB,5000,LV,1.0,7.7592386364045085,1.5518477272809017,1.0,1.0102987298974575,0.0,0.0,0.0,0.0,0.0,0.0,1.567829787866151
Michael Mayer,LV,TE,2500,DEN,0.0,4.2685932887530225,1.707437315501209,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.5620642308712491
Noah Fant,CIN,TE,2500,DAL,0.0,4.1482679247900105,1.6593071699160042,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.518031938638486
Jared Wiley,KC,TE,2500,MIA,0.0,3.773137372564392,1.509254949025757,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,1.3807553283128866
Geno Smith,LV,QB,5600,DEN,0.0,22.418426010189552,4.0032903589624205,2.795,1.0102987298974575,-0.9,1.0,0.7777777777777778,0.2777777777777778,0.2777777777777778,0.0,1.130443106637196
Hollywood Brown,KC,WR,5100,MIA,0.0,19.441417588412243,3.8120426643945575,2.783167330677291,1.0102987298974575,-0.9,0.9721115537848606,0.8625498007968128,0.398406374501992,0.4262948207171315,0.0,1.0718817523320123
Brevyn Spann-Ford,DAL,TE,2500,CIN,1.0,2.6962377656321053,1.078495106252842,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.9866708507262087
Ian Thomas,LV,TE,2500,DEN,0.0,2.6543210856266253,1.06172843425065,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.9713317115568821
Adam Trautman,DEN,TE,2500,LV,1.0,2.651545552566434,1.0606182210265735,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.9703160231036512
Patrick Mahomes,KC,QB,7700,MIA,0.0,25.88846162172654,3.3621378729514992,2.805857142857143,1.0102987298974575,-0.9,1.0,0.9738095238095238,0.4,0.4023809523809524,0.0,0.9530833473583094
Ashton Jeanty,LV,RB,7200,DEN,0.0,18.907893869293694,2.6260963707352354,3.244285714285714,1.0194142071596901,-0.9,1.0,0.8857142857142857,0.6,0.3142857142857143,0.1,0.8685212236805937
Jakobi Meyers,LV,WR,4800,DEN,0.0,12.06793963841036,2.514154091335492,3.2217857142857143,1.0102987298974575,-0.9,1.0,0.9642857142857143,0.6785714285714286,0.25,0.0,0.8183486124133853
Ja'Marr Chase,CIN,WR,8800,DAL,0.0,20.780116600414907,2.3613768864107847,3.3146956521739135,1.0102987298974575,-0.9,1.0,0.9043478260869565,0.6260869565217392,0.4608695652173913,0.0,0.7907856387819995
Tee Higgins,CIN,WR,5800,DAL,0.0,13.836086104519014,2.385532086986037,3.2616901408450705,1.0102987298974575,-0.9,1.0,0.8732394366197183,0.5633802816901409,0.5352112676056338,0.0,0.7860999531128167
RJ Harvey,DEN,RB,3300,LV,1.0,7.140159008864149,2.1636845481406515,3.496,1.0194142071596901,-0.9,1.0,1.0,0.8,0.4,0.1,0.7711094925579914
Travis Kelce,KC,TE,5600,MIA,0.0,15.696697966980773,2.8029817798179955,2.9262587412587413,0.9148589038612605,-0.9,0.951048951048951,0.8636363636363636,0.43356643356643354,0.4230769230769231,0.1,0.7503901384530199
Tre Tucker,LV,WR,3400,DEN,0.0,8.699059147263599,2.5585468080187055,2.8033333333333332,1.0102987298974575,-0.9,1.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.7246326775436992
Bo Nix,DEN,QB,6000,LV,1.0,14.267159427355658,2.3778599045592763,2.995365853658537,1.0102987298974575,-0.9,1.0,0.7804878048780488,0.2682926829268293,0.5609756097560976,0.0,0.7195913688256452
Brock Bowers,LV,TE,4400,DEN,0.0,10.101735109412333,2.295848888502803,3.2138461538461542,0.9148589038612605,-0.9,1.0,0.8653846153846154,0.5576923076923077,0.38461538461538464,0.1,0.6750291106333811
Lucas Krull,DEN,TE,2500,LV,1.0,1.8368661229512426,0.734746449180497,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.6721893311132229
Tanner Conner,MIA,TE,2500,KC,1.0,1.8314039214215558,0.7325615685686224,1.0,0.9148589038612605,0.0,0.0,0.0,0.0,0.0,0.0,0.6701904736315755
Cowboys,DAL,DST,3100,CIN,1.0,0.7049466588353617,0.22740214801140698,1.3708364732479277,1.0102987298974575,1.0,1.0,0.04822908816880181,0.0452147701582517,0.01808590806330068,0.0,0.6298831871837791
Marvin Mims Jr.,DEN,WR,3900,LV,1.0,7.393636706717082,1.8958042837736109,3.1417647058823532,1.0102987298974575,-0.9,1.0,0.8235294117647058,0.47058823529411764,0.4117647058823529,0.0,0.6017511984249199
Xavier Worthy,KC,WR,5000,MIA,0.0,11.06816595323984,2.213633190647968,2.626306306306306,1.0102987298974575,-0.9,0.9519519519519519,0.8288288288288288,0.32432432432432434,0.44144144144144143,0.0,0.5873552316206482
George Pickens,DAL,WR,4900,CIN,1.0,1.2591653130964442,0.2569725128768253,1.3882253521126762,1.0102987298974575,0.5988462100189864,1.0,0.07098591549295774,0.049577464788732394,0.029295774647887324,0.0,0.5762396547267484
Kareem Hunt,KC,RB,3100,MIA,0.0,5.149752746808311,1.661210563486552,3.2521428571428572,1.0194142071596901,-0.9,1.0,0.9285714285714286,0.2857142857142857,1.0,0.0,0.5507379207273112
Jalen Tolbert,DAL,WR,3300,CIN,1.0,12.09958171784078,3.6665399144972057,1.4462025316455698,1.0102987298974575,-0.9,1.0,0.08860759493670886,0.08860759493670886,0.06329113924050633,0.0,0.5357168932790602
Evan Engram,DEN,TE,4500,LV,1.0,7.317794696002801,1.6261765991117336,3.34625,0.9148589038612605,-0.9,1.0,0.9583333333333334,0.4166666666666667,0.5416666666666666,0.1,0.49782902141478896
Dak Prescott,DAL,QB,6100,CIN,1.0,20.407056132238342,3.345419038071859,1.4164567954841512,1.0102987298974575,-0.9,1.0,0.07642205818497612,0.0694745983499783,0.04689535388623534,0.0,0.4787443519419536
Jack Bech,LV,WR,3700,DEN,0.0,5.10681052478847,1.3802190607536404,3.17,1.0102987298974575,-0.9,1.0,0.9090909090909091,0.5454545454545454,0.45454545454545453,0.0,0.4420354398069136
Andrei Iosivas,CIN,WR,3500,DAL,0.0,4.0206469533528715,1.1487562723865348,3.255918367346939,1.0102987298974575,-0.9,1.0,0.8979591836734694,0.5510204081632653,0.4489795918367347,0.0,0.3778776539821588
Raiders,LV,DST,2800,DEN,0.0,3.301700988232767,1.1791789243688453,3.1128947368421054,1.0102987298974575,-0.9,1.0,0.8947368421052632,0.631578947368421,0.18421052631578946,0.0,0.3708463001983351
Broncos,DEN,DST,3400,LV,1.0,3.645217452706115,1.0721227802076807,3.2145132743362836,1.0102987298974575,-0.9,1.0,0.9203539823008849,0.504424778761062,0.6017699115044248,0.0,0.3481845966433887
KaVontae Turpin,DAL,WR,3000,CIN,1.0,8.781179236088237,2.9270597453627456,1.0,1.0102987298974575,-0.9,0.0,0.0,0.0,0.0,0.0,0.2957204743073957
Jaydon Blue,DAL,RB,3200,CIN,1.0,3.7100221530131545,1.159381922816611,2.438064516129032,1.0194142071596901,-0.9,1.0,0.5161290322580645,0.25806451612903225,0.3870967741935484,0.1,0.2881525055076325
Nick Westbrook-Ikhine,MIA,WR,3100,KC,1.0,3.07730071292284,0.9926776493299483,2.7863157894736843,1.0102987298974575,-0.9,1.0,0.8947368421052632,0.42105263157894735,0.15789473684210525,0.0,0.2794398803296315
Noah Gray,KC,TE,2500,MIA,0.0,2.485470619033922,0.9941882476135687,2.8942857142857146,0.9148589038612605,-0.9,1.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.1,0.2632474331597892
Troy Franklin,DEN,WR,3200,LV,1.0,2.1863647380857625,0.6832389806518008,3.657142857142857,1.0102987298974575,-0.9,1.0,1.0,0.8571428571428571,0.5714285714285714,0.0,0.25244360205492944
Ryan Flournoy,DAL,WR,3000,CIN,1.0,6.1802098252974265,2.060069941765809,1.0,1.0102987298974575,-0.9,0.0,0.0,0.0,0.0,0.0,0.20812860456659255
Chiefs,KC,DST,3300,MIA,0.0,1.5659322029190923,0.4745249099754825,3.1789795918367347,1.0102987298974575,-0.9,1.0,0.9438775510204082,0.5714285714285714,0.49489795918367346,0.0,0.15240406902218717
Hunter Luepke,DAL,RB,3000,CIN,1.0,3.927815456366872,1.3092718187889574,1.0,1.0194142071596901,-0.9,0.0,0.0,0.0,0.0,0.0,0.13346902931072702
Luke Schoonmaker,DAL,TE,2500,CIN,1.0,2.6494014898490903,1.0597605959396361,1.0,0.9148589038612605,-0.9,0.0,0.0,0.0,0.0,0.0,0.09695314171566914
Julian Hill,MIA,TE,2500,KC,1.0,1.3891711837284904,0.5556684734913961,1.82,0.9148589038612605,-0.9,0.0,1.0,0.0,1.0,0.0,0.09252120160348491
Dolphins,MIA,DST,2900,KC,1.0,-1.3911984702721336,-0.4797236104386668,2.356181818181818,1.0102987298974575,-0.9,0.8909090909090909,0.7272727272727273,0.2545454545454545,0.4,0.0,-0.11419568683521182
