Player,TeamAbbrev,Position,Salary,Opponent,IsHome,PredFPTS,BaseValue,StackBonus,Scarcity,OwnershipLeverage,StackRate,QBStackRate,BringBackRate,RBDSTRate,LowVarBonus,MaddenEdge
Joe Burrow,CIN,QB,7600,GB,0.0,22.104195117834443,2.9084467260308475,3.4175,1.004287879647567,1.0,1.0,0.9375,0.6458333333333334,0.5,0.0,19.96447313260768
Trevor Lawrence,JAX,QB,5300,PIT,1.0,22.70866400927414,4.284653586655499,2.106206896551724,1.004287879647567,1.0,1.0,0.9310344827586207,0.20689655172413793,0.4482758620689655,0.0,18.126124665710865
Mike Gesicki,CIN,TE,3200,GB,0.0,9.503825990212015,2.9699456219412546,3.3842105263157896,0.9478395022376356,0.37207602339181284,1.0,0.9078947368421053,0.5526315789473685,0.5789473684210527,0.1,13.071302018312442
Travis Hunter,JAX,WR,4300,PIT,1.0,12.290711354145373,2.8583049660803193,2.0254054054054054,1.004287879647567,1.0,0.5945945945945946,0.8648648648648649,0.2702702702702703,0.4594594594594595,0.0,11.628099668691478
Brenton Strange,JAX,TE,2600,PIT,1.0,8.088632992331817,3.1110126893583914,2.08,0.9478395022376356,0.7978927203065135,0.8275862068965517,0.8275862068965517,0.29310344827586204,0.41379310344827586,0.0,11.027160503106167
Matthew Golden,GB,WR,5500,CIN,1.0,13.13776962976462,2.388685387229931,2.261578947368421,1.004287879647567,1.0,0.7543859649122807,0.8070175438596491,0.43859649122807015,0.543859649122807,0.0,10.85072913916097
Kyler Murray,ARI,QB,7800,LAR,0.0,24.011535654648025,3.078402007006157,2.0384126984126985,1.004287879647567,0.6552028218694885,0.8888888888888888,0.7142857142857143,0.30158730158730157,0.4126984126984127,0.0,10.431022665739706
Michael Wilson,ARI,WR,3300,LAR,0.0,10.335448184917666,3.131953995429596,1.2725085616438356,1.004287879647567,1.0,0.85,0.016267123287671232,0.007705479452054794,0.009417808219178082,0.0,8.005054707039784
Bengals,CIN,DST,2900,GB,0.0,3.0607418883242046,1.055428237353174,3.559333333333334,1.004287879647567,1.0,1.0,0.8666666666666667,0.6666666666666666,0.6,0.0,7.545457688959027
Emari Demercado,ARI,RB,3000,LAR,0.0,11.00995445360928,3.66998481786976,1.0,1.0095413471958543,1.0,0.0,0.0,0.0,0.0,0.0,7.410002834441139
Chase Brown,CIN,RB,7000,GB,0.0,16.08369805289115,2.297671150413022,3.282053571428572,1.0095413471958543,-0.0689484126984126,1.0,0.9017857142857143,0.5357142857142857,0.36607142857142855,0.1,7.088125402862624
Brian Thomas Jr.,JAX,WR,6600,PIT,1.0,12.89258910130821,1.9534225911073049,2.0063636363636363,1.004287879647567,0.7235996326905418,0.5702479338842975,0.9008264462809917,0.2892561983471074,0.3140495867768595,0.0,6.784228519520099
Jacoby Brissett,ARI,QB,5000,LAR,0.0,16.259773492585484,3.251954698517097,1.0,1.004287879647567,1.0,0.0,0.0,0.0,0.0,0.0,6.531797377767356
Christian Watson,GB,WR,4700,CIN,1.0,13.300150236939952,2.8298191993489263,2.1245918367346937,1.004287879647567,0.06405895691609984,0.7040816326530612,0.8163265306122449,0.37755102040816324,0.3877551020408163,0.0,6.424777773885352
Marvin Harrison Jr.,ARI,WR,4200,LAR,0.0,9.603590295737348,2.286569118032702,1.2335271555065899,1.004287879647567,1.0,0.7619047619047619,0.005141388174807198,0.001999428734647244,0.002570694087403599,0.0,5.66527851593116
Josh Jacobs,GB,RB,7300,CIN,1.0,14.932507923374406,2.0455490305992337,2.341063829787234,1.0095413471958543,0.109338061465721,0.8404255319148937,0.851063829787234,0.48936170212765956,0.5,0.0,5.36304169587726
Tutu Atwell,LAR,WR,3600,ARI,1.0,12.759639458797547,3.5443442941104295,1.3440201005025125,1.004287879647567,0.04801786711334457,0.0,0.457286432160804,0.0,0.3065326633165829,0.0,5.013818104762507
Jaguars,JAX,DST,3100,PIT,1.0,3.227784111451415,1.0412206811133597,2.059019607843137,1.004287879647567,1.0,0.7254901960784313,0.8823529411764706,0.3333333333333333,0.23529411764705882,0.0,4.30617311417869
DK Metcalf,PIT,WR,7800,JAX,0.0,14.259786586638597,1.8281777675177688,1.1803305785123968,1.004287879647567,0.7235996326905418,0.0,0.32644628099173556,0.0,0.06611570247933884,0.0,3.7352243823229276
Connor Heyward,PIT,RB,3000,JAX,0.0,10.76999324920397,3.589997749734657,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.624251164697211
Tahj Brooks,CIN,RB,3000,GB,0.0,10.754813694862404,3.584937898287468,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.619143035450605
Samaje Perine,CIN,RB,3000,GB,0.0,10.754813694862404,3.584937898287468,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.619143035450605
Tanner Hudson,CIN,RB,3000,GB,0.0,10.737122242399005,3.579040747466335,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.613189617866021
Colby Parkinson,LAR,RB,3000,ARI,1.0,10.63879873685905,3.5462662456196834,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.5801024031180795
Kaleb Johnson,PIT,RB,3000,JAX,0.0,10.636043680552522,3.545347893517507,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.5791752886996484
Tank Bigsby,JAX,RB,3000,PIT,1.0,10.442621548085656,3.480873849361885,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.514086075303617
Blake Corum,LAR,RB,3000,ARI,1.0,10.42397395694635,3.4746579856487836,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.5078109038767065
Jarquez Hunter,LAR,RB,3000,ARI,1.0,10.42397395694635,3.4746579856487836,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.5078109038767065
Kenneth Gainwell,PIT,RB,3000,JAX,0.0,10.378253944657283,3.4594179815524275,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.492425489610001
Ben Sims,GB,RB,3000,CIN,1.0,10.264592654671207,3.421530884890402,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.45417689900448
Malik Willis,GB,QB,5000,CIN,1.0,16.900469238360817,3.380093847672163,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,3.394587283288463
Chris Brooks,GB,RB,3000,CIN,1.0,9.96636531314534,3.322121771048447,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.3538192882929265
MarShawn Lloyd,GB,RB,3000,CIN,1.0,9.96636531314534,3.322121771048447,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.3538192882929265
Bhayshul Tuten,JAX,RB,3000,PIT,1.0,9.92956942664709,3.3098564755490303,1.0,1.0095413471958543,0.0,0.0,0.0,0.0,0.0,0.0,3.3414369653506903
Trey McBride,ARI,TE,6100,LAR,0.0,10.589134971542673,1.7359237658266677,1.3260871260080709,0.9478395022376356,0.5251659934066955,0.7014925373134329,0.013790221479314668,0.00814876723777685,0.005641454241537819,0.1,3.327780139242978
Jimmy Garoppolo,LAR,QB,5000,ARI,1.0,16.565393443606222,3.3130786887212444,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,3.3272847714014
Mason Rudolph,PIT,QB,5000,JAX,0.0,16.163994313145555,3.2327988626291106,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,3.2466607150768554
Nick Mullens,JAX,QB,5000,PIT,1.0,15.99110355638998,3.198220711277996,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,3.211934296774312
Jake Browning,CIN,QB,5000,GB,0.0,15.167725283683911,3.033545056736782,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,3.046552532845541
Kyren Williams,LAR,RB,6200,ARI,1.0,14.895555853671969,2.402509008656769,1.4490602409638556,1.0095413471958543,-0.24618473895582335,0.0,0.5614457831325301,0.0,0.18072289156626506,0.1,2.6493571120732966
Parker Washington,JAX,WR,3000,PIT,1.0,7.863852589539434,2.6212841965131446,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,2.632523947669862
Dyami Brown,JAX,WR,3000,PIT,1.0,7.863852589539434,2.6212841965131446,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,2.632523947669862
Dontayvion Wicks,GB,WR,3000,CIN,1.0,7.81374739628526,2.60458246542842,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,2.61575060157234
Cardinals,ARI,DST,3000,LAR,0.0,2.9466318396255593,0.9822106132085199,1.2985981308411214,1.004287879647567,1.0,0.875,0.035046728971962614,0.016355140186915886,0.016355140186915886,0.0,2.561932086917777
Robert Woods,PIT,WR,3000,JAX,0.0,7.476766077040734,2.492255359013578,1.0,1.004287879647567,0.0,0.0,0.0,0.0,0.0,0.0,2.502941850044032
