Player,TeamAbbrev,Position,Salary,Opponent,IsHome,PredFPTS,BaseValue,StackBonus,Scarcity,OwnershipLeverage,StackRate,QBStackRate,BringBackRate,RBDSTRate,LowVarBonus,MaddenEdge
Rico Dowdle,CAR,RB,3100,WAS,1.0,10.113609068841393,3.262454538335933,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.305771109243249
Tyler Allgeier,ATL,RB,3000,MIA,1.0,9.776828722700756,3.2589429075669187,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.302212853517038
Kyle Juszczyk,SF,RB,3000,LV,0.0,9.770097629722674,3.256699209907558,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.2999393656222535
Brian Robinson Jr.,SF,RB,3000,LV,0.0,9.754580207813486,3.2515267359378286,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.294698215190418
Jaylen Wright,MIA,RB,3000,ATL,0.0,9.686287647082285,3.228762549027428,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.271631781457919
Raheem Mostert,LV,RB,3000,SF,1.0,9.668664726301548,3.222888242100516,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.2656794796257778
Zamir White,LV,RB,3000,SF,1.0,9.614353749619392,3.204784583206464,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.2473354531143537
Trevor Etienne,CAR,RB,3000,WAS,1.0,9.57449473128936,3.1914982437631196,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.2338727070244695
Alec Ingold,MIA,RB,3000,ATL,0.0,9.531113427990409,3.177037809330136,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.219220277139563
Marcus Mariota,WAS,QB,5000,CAR,0.0,15.929764934679168,3.1859529869358334,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,3.2069334907307727
Jashaun Corbin,ATL,RB,3000,MIA,1.0,9.489756417380786,3.1632521391269286,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.2052515705280786
Mac Jones,SF,QB,5000,LV,0.0,15.874853819373849,3.1749707638747697,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,3.1958789462721384
Ollie Gordon II,MIA,RB,3000,ATL,0.0,9.36818049794394,3.12272683264798,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.164188197605289
Jacory Croskey-Merritt,WAS,RB,3000,CAR,0.0,9.351869252401105,3.1172897508003685,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.158678926018751
Isaac Guerendo,SF,RB,3000,LV,0.0,9.316213038878937,3.1054043462929792,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.1466357154910614
Chris Rodriguez Jr.,WAS,RB,3000,CAR,0.0,9.22385052165031,3.074616840550103,1.0,1.0132772948705702,0.0,0.0,0.0,0.0,0.0,0.0,3.1154394349561074
Andy Dalton,CAR,QB,5000,WAS,1.0,15.114446645301806,3.022889329060361,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,3.0427960073133344
Kenny Pickett,LV,QB,5000,SF,1.0,15.08683558794396,3.017367117588792,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,3.0372374303400744
John Bates,WAS,TE,2500,CAR,0.0,7.91158937077023,3.164635748308092,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,2.961700848537579
Ben Sinnott,WAS,TE,2500,CAR,0.0,7.843392305469372,3.137356922187749,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,2.9361712998333016
Jalen Coker,CAR,WR,3200,WAS,1.0,9.139944502862987,2.8562326571446834,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.8750418487266622
Commanders,WAS,DST,3200,CAR,0.0,2.8219655522042197,0.8818642350638186,1.6033333333333333,1.006585314937468,1.0,0.7777777777777778,0.5555555555555556,0.0,0.2222222222222222,0.0,2.846466894700062
Zach Wilson,MIA,QB,5000,ATL,0.0,13.458323447817607,2.6916646895635217,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.709390149250359
Jaylin Lane,WAS,WR,3000,CAR,0.0,7.211285403104656,2.403761801034885,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.419591329529355
Dont'e Thornton Jr.,LV,WR,3000,SF,1.0,6.95953878421223,2.3198462614040767,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.33512317964193
Tanner Conner,MIA,TE,2500,ATL,0.0,6.004752251474908,2.4019009005899634,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,2.2478770073881873
Michael Mayer,LV,TE,2500,SF,1.0,5.967907248775605,2.387162899510242,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,2.2340840928870804
Casey Washington,ATL,WR,3000,MIA,1.0,6.511224138067336,2.1704080460224455,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.184700866548318
KhaDarel Hodge,ATL,WR,3000,MIA,1.0,6.511224138067336,2.1704080460224455,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.184700866548318
Jamal Agnew,ATL,WR,3000,MIA,1.0,6.511224138067336,2.1704080460224455,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.184700866548318
Tommy Tremble,CAR,TE,2500,WAS,1.0,5.743912262365474,2.29756490494619,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,2.1502316442539358
Luke McCaffrey,WAS,WR,3000,CAR,0.0,6.349385741587517,2.116461913862506,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.1303994821184467
Jimmy Horn Jr.,CAR,WR,3000,WAS,1.0,6.292190108371122,2.0973967027903737,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.1112087206270553
David Moore,CAR,WR,3000,WAS,1.0,6.292190108371122,2.0973967027903737,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.1112087206270553
Hunter Renfrow,CAR,WR,3000,WAS,1.0,6.292190108371122,2.0973967027903737,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.1112087206270553
Luke Farrell,SF,TE,2500,LV,0.0,5.511952317584503,2.2047809270338012,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,2.0633975161048337
Jake Tonges,SF,TE,2500,LV,0.0,5.3791475062091445,2.1516590024836577,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,2.013682079154397
Dee Eskridge,MIA,WR,3000,ATL,0.0,5.978747584409421,1.992915861469807,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,2.0060398400614607
Malik Washington,MIA,WR,3000,ATL,0.0,5.936289473004635,1.9787631576682114,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,1.9917939362481152
Skyy Moore,SF,WR,3000,LV,0.0,5.935071029941852,1.9783570099806176,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,1.9913851139500873
Jacob Cowing,SF,WR,3000,LV,0.0,5.935071029941852,1.9783570099806176,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,1.9913851139500873
Jordan Watkins,SF,WR,3000,LV,0.0,5.935071029941852,1.9783570099806176,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,1.9913851139500873
George Kittle,SF,TE,4900,LV,0.0,8.892915559399997,1.8148807264081626,1.8565853658536584,0.9358741681790683,-0.3692569483834373,0.7012195121951219,0.6951219512195121,0.1402439024390244,0.4329268292682927,0.0,1.9889915887284575
Ian Thomas,LV,TE,2500,SF,1.0,5.199792934334347,2.079917173733739,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,1.9465407548494218
49ers,SF,DST,3000,LV,0.0,1.9604993081521593,0.6534997693840531,1.8825373134328358,1.006585314937468,0.5439083651509892,0.835820895522388,0.6119402985074627,0.12686567164179105,0.5373134328358209,0.0,1.911882254234579
Tahj Washington,MIA,WR,3000,ATL,0.0,5.613607826328268,1.8712026087760893,1.0,1.006585314937468,0.0,0.0,0.0,0.0,0.0,0.0,1.8835250672666914
James Mitchell,CAR,TE,2500,WAS,1.0,4.774796071247999,1.9099184284991995,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,1.7874433205615616
Christian McCaffrey,SF,RB,8800,LV,0.0,15.918598297985096,1.8089316247710336,1.998156862745098,1.0132772948705702,-0.5943456452348381,0.6588235294117647,0.7372549019607844,0.18823529411764706,0.5411764705882353,0.05,1.4857173129590686
Bijan Robinson,ATL,RB,8600,MIA,1.0,13.701597798313774,1.593209046315555,2.1015771812080537,1.0132772948705702,-0.6528796628687373,0.6375838926174496,0.912751677852349,0.3288590604026846,0.3724832214765101,0.0,1.1776777721493754
Geno Smith,LV,QB,5700,SF,1.0,21.934973929106228,3.848241040194075,2.795,1.006585314937468,-0.9,1.0,0.7777777777777778,0.2777777777777778,0.2777777777777778,0.0,1.082666425972032
Jack Bech,LV,WR,3600,SF,1.0,11.895902210326286,3.3044172806461902,3.17,1.006585314937468,-0.9,1.0,0.9090909090909091,0.5454545454545454,0.45454545454545453,0.0,1.0543983971923259
Nick Westbrook-Ikhine,MIA,WR,3100,ATL,0.0,9.239618909015636,2.9805222287147215,2.7863157894736843,1.006585314937468,-0.9,1.0,0.8947368421052632,0.42105263157894735,0.15789473684210525,0.0,0.8359365054625116
Brock Purdy,SF,QB,5600,LV,0.0,20.35876137840271,3.635493103286198,2.227777777777778,1.006585314937468,-0.9,0.9777777777777777,0.9333333333333333,0.28888888888888886,0.5111111111111111,0.0,0.8152405678333646
Tre Tucker,LV,WR,3500,SF,1.0,10.016658496543421,2.8619024275838347,2.8033333333333332,1.006585314937468,-0.9,1.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.8075699574412676
Jakobi Meyers,LV,WR,5100,SF,1.0,12.23470384731466,2.398961538689149,3.2217857142857143,1.006585314937468,-0.9,1.0,0.9642857142857143,0.6785714285714286,0.25,0.0,0.7779837518597654
Michael Penix Jr.,ATL,QB,6200,MIA,1.0,21.15436440674159,3.411994259151869,2.2248275862068967,1.006585314937468,-0.9,1.0,0.9310344827586207,0.3448275862068966,0.3103448275862069,0.0,0.7641088729059334
Ashton Jeanty,LV,RB,7200,SF,1.0,14.511839149929116,2.015533215267933,3.244285714285714,1.0132772948705702,-0.9,1.0,0.8857142857142857,0.6,0.3142857142857143,0.1,0.6625785391607032
Ray-Ray McCloud III,ATL,WR,3400,MIA,1.0,10.734458336148805,3.1571936282790602,2.0464,1.006585314937468,-0.9,0.92,0.92,0.24,0.24,0.0,0.6503427977338178
Charlie Woerner,ATL,TE,2500,MIA,1.0,1.7128028511889564,0.6851211404755826,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,0.6411871774444805
Brock Bowers,LV,TE,4600,SF,1.0,9.78929025334197,2.128106576813472,3.2138461538461542,0.9358741681790683,-0.9,1.0,0.8653846153846154,0.5576923076923077,0.38461538461538464,0.1,0.6400824465053088
Teagan Quitoriano,ATL,TE,2500,MIA,1.0,1.7020348935098732,0.6808139574039492,1.0,0.9358741681790683,0.0,0.0,0.0,0.0,0.0,0.0,0.6371561960701206
Ricky Pearsall,SF,WR,3700,LV,0.0,11.767718070337073,3.1804643433343442,1.8971739130434782,1.006585314937468,-0.9,0.7391304347826086,0.6956521739130435,0.15217391304347827,0.45652173913043476,0.0,0.607362907571977
Jayden Daniels,WAS,QB,7700,CAR,0.0,23.80124432580168,3.091070691662556,1.7631999999999999,1.006585314937468,-0.9,0.96,0.88,0.0,0.2,0.0,0.5486066967933704
Darnell Mooney,ATL,WR,5100,MIA,1.0,11.895596306804888,2.33246986407939,2.1881250000000003,1.006585314937468,-0.9,0.8359375,0.9296875,0.328125,0.3984375,0.0,0.5137345327762805
Austin Ekeler,WAS,RB,5600,CAR,0.0,13.758121599738114,2.4568074285246633,1.8753846153846154,1.0132772948705702,-0.9,0.8461538461538461,0.8461538461538461,0.0,0.3076923076923077,0.1,0.4668633444231915
Noah Brown,WAS,WR,3800,CAR,0.0,11.376035181305049,2.9936934687644863,1.5057142857142858,1.006585314937468,-0.9,0.8571428571428571,0.5714285714285714,0.0,0.0,0.0,0.45373312982414254
Zach Ertz,WAS,TE,3300,CAR,0.0,8.56393732217145,2.595132521870136,1.805,0.9358741681790683,-0.9,1.0,1.0,0.0,0.0,0.0,0.4383835069846488
Drake London,ATL,WR,6400,MIA,1.0,12.38263512505714,1.934786738290178,2.1305154639175257,1.006585314937468,-0.9,0.7525773195876289,0.8762886597938144,0.36082474226804123,0.31958762886597936,0.0,0.41492383463463917
Brandon Aiyuk,SF,WR,7000,LV,0.0,12.890367781431154,1.8414811116330219,2.0654411764705882,1.006585314937468,-0.9,0.75,0.8088235294117647,0.2647058823529412,0.5,0.0,0.3828517967481622
Deebo Samuel Sr.,WAS,WR,6000,CAR,0.0,12.875061803790159,2.1458436339650264,1.7571428571428571,1.006585314937468,-0.9,0.7142857142857143,0.8571428571428571,0.0,0.42857142857142855,0.0,0.37953840983207615
Chuba Hubbard,CAR,RB,5800,WAS,1.0,14.342585800542405,2.4728596207831735,1.4783333333333333,1.0132772948705702,-0.9,0.0,0.7777777777777778,0.0,0.2777777777777778,0.0,0.37042487563913495
Terry McLaurin,WAS,WR,7300,CAR,0.0,15.631851402003461,2.1413495071237616,1.7156,1.006585314937468,-0.9,0.88,0.8,0.0,0.2,0.0,0.3697891680734019
Tetairoa McMillan,CAR,WR,3900,WAS,1.0,10.940171098286786,2.8051720764837915,1.3011764705882354,1.006585314937468,-0.9,0.0,0.5882352941176471,0.0,0.058823529411764705,0.0,0.36740604587949616
Julian Hill,MIA,TE,2500,ATL,0.0,4.681002369700272,1.8724009478801087,1.82,0.9358741681790683,-0.9,0.0,1.0,0.0,1.0,0.0,0.3189243656862892
Raiders,LV,DST,2800,SF,1.0,2.6543142296437976,0.9479693677299277,3.1128947368421054,1.006585314937468,-0.9,1.0,0.8947368421052632,0.631578947368421,0.18421052631578946,0.0,0.297036165136552
Xavier Legette,CAR,WR,4900,WAS,1.0,9.898794594975572,2.0201621622399126,1.43,1.006585314937468,-0.9,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.2907855759813316
Falcons,ATL,DST,2700,MIA,1.0,2.1972428421000996,0.8137936452222592,2.364854368932039,1.006585314937468,-0.9,0.9223300970873787,0.8543689320388349,0.4174757281553398,0.6601941747572816,0.0,0.19371769186776408
Dolphins,MIA,DST,2900,ATL,0.0,2.281111952908368,0.7865903285890924,2.356181818181818,1.006585314937468,-0.9,0.8909090909090909,0.7272727272727273,0.2545454545454545,0.4,0.0,0.18655547229029487
Panthers,CAR,DST,3100,WAS,1.0,2.665041932292196,0.8596909459007083,1.3542857142857143,1.006585314937468,-0.9,0.0,0.7857142857142857,0.0,0.0,0.0,0.11719342326983995
