Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
TE,Dallas Goedert (40741988),Dallas Goedert,40741988,TE/FLEX,4100,PHI@TB 11/14/2025 06:00PM ET,PHI,11.69
WR,Noah Brown (40741944),Noah Brown,40741944,WR/FLEX,3800,WAS@ARI 11/14/2025 10:00PM ET,WAS,9.53
TE,David Njoku (40741990),David Njoku,40741990,TE/FLEX,3800,CLE@NO 11/14/2025 08:00PM ET,CLE,8.47
WR,Rashid Shaheed (40741946),Rashid Shaheed,40741946,WR/FLEX,3700,CLE@NO 11/14/2025 08:00PM ET,NO,8.46
WR,Michael Wilson (40741948),Michael Wilson,40741948,WR/FLEX,3600,WAS@ARI 11/14/2025 10:00PM ET,ARI,9.39
WR,Zay Jones (40741950),Zay Jones,40741950,WR/FLEX,3400,WAS@ARI 11/14/2025 10:00PM ET,ARI,8.47
TE,Cade Otton (40741992),Cade Otton,40741992,TE/FLEX,3400,PHI@TB 11/14/2025 06:00PM ET,TB,10.14
DST,Eagles  (40742022),Eagles ,40742022,DST,3400,PHI@TB 11/14/2025 06:00PM ET,PHI,4.35
TE,Zach Ertz (40741994),Zach Ertz,40741994,TE/FLEX,3300,WAS@ARI 11/14/2025 10:00PM ET,WAS,6.06
DST,Cardinals  (40742023),Cardinals ,40742023,DST,3300,WAS@ARI 11/14/2025 10:00PM ET,ARI,2.07
WR,Jahan Dotson (40741952),Jahan Dotson,40741952,WR/FLEX,3300,PHI@TB 11/14/2025 06:00PM ET,PHI,8.59
WR,Jamari Thrash (40741954),Jamari Thrash,40741954,WR/FLEX,3200,CLE@NO 11/14/2025 08:00PM ET,CLE,8.52
DST,Browns  (40742024),Browns ,40742024,DST,3200,CLE@NO 11/14/2025 08:00PM ET,CLE,3.78
DST,Commanders  (40742025),Commanders ,40742025,DST,3100,WAS@ARI 11/14/2025 10:00PM ET,WAS,2.62
WR,Brandin Cooks (40741956),Brandin Cooks,40741956,WR/FLEX,3100,CLE@NO 11/14/2025 08:00PM ET,NO,5.68
TE,Juwan Johnson (40741996),Juwan Johnson,40741996,TE/FLEX,3100,CLE@NO 11/14/2025 08:00PM ET,NO,8.1
RB,Trey Benson (40741896),Trey Benson,40741896,RB/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,ARI,0.3
RB,Jacory Croskey-Merritt (40741904),Jacory Croskey-Merritt,40741904,RB/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,WAS,0.33
RB,Emari Demercado (40741906),Emari Demercado,40741906,RB/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,ARI,0.56
RB,Chris Rodriguez Jr. (40741914),Chris Rodriguez Jr.,40741914,RB/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,WAS,0
WR,Greg Dortch (40741958),Greg Dortch,40741958,WR/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,ARI,1.59
WR,Jaylin Lane (40741966),Jaylin Lane,40741966,WR/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,WAS,2.03
WR,Luke McCaffrey (40741974),Luke McCaffrey,40741974,WR/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,WAS,0
WR,Xavier Weaver (40741978),Xavier Weaver,40741978,WR/FLEX,3000,WAS@ARI 11/14/2025 10:00PM ET,ARI,0
RB,Kendre Miller (40741900),Kendre Miller,40741900,RB/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,NO,0.79
RB,Dylan Sampson (40741902),Dylan Sampson,40741902,RB/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,CLE,4.04
RB,Devin Neal (40741908),Devin Neal,40741908,RB/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,NO,0
RB,Raheim Sanders (40741912),Raheim Sanders,40741912,RB/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,CLE,0
RB,Blake Whiteheart (40741918),Blake Whiteheart,40741918,RB/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,CLE,0.23
WR,Cedrick Wilson Jr. (40741962),Cedrick Wilson Jr.,40741962,WR/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,NO,0
WR,DeAndre Carter (40741970),DeAndre Carter,40741970,WR/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,CLE,0
WR,Trey Palmer (40741976),Trey Palmer,40741976,WR/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,NO,0
WR,Mason Tipton (40741980),Mason Tipton,40741980,WR/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,NO,0
WR,Gage Larvadain (40741982),Gage Larvadain,40741982,WR/FLEX,3000,CLE@NO 11/14/2025 08:00PM ET,CLE,0
RB,Rachaad White (40741894),Rachaad White,40741894,RB/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,TB,0.76
RB,A.J. Dillon (40741898),A.J. Dillon,40741898,RB/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,PHI,0.63
RB,Will Shipley (40741910),Will Shipley,40741910,RB/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,PHI,0
RB,Sean Tucker (40741916),Sean Tucker,40741916,RB/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,TB,0
RB,Ko Kieft (40741920),Ko Kieft,40741920,RB/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,TB,0.49
WR,Jalen McMillan (40741960),Jalen McMillan,40741960,WR/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,TB,0.24
WR,John Metchie III (40741964),John Metchie III,40741964,WR/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,PHI,0.11
WR,Sterling Shepard (40741968),Sterling Shepard,40741968,WR/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,TB,0
WR,Terrace Marshall (40741972),Terrace Marshall,40741972,WR/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,PHI,0
WR,Ryan Miller (40741984),Ryan Miller,40741984,WR/FLEX,3000,PHI@TB 11/14/2025 06:00PM ET,TB,0
DST,Buccaneers  (40742026),Buccaneers ,40742026,DST,3000,PHI@TB 11/14/2025 06:00PM ET,TB,2.94
DST,Saints  (40742027),Saints ,40742027,DST,2900,CLE@NO 11/14/2025 08:00PM ET,NO,3.2
TE,Grant Calcaterra (40741998),Grant Calcaterra,40741998,TE/FLEX,2700,PHI@TB 11/14/2025 06:00PM ET,PHI,1.47
TE,Tip Reiman (40742000),Tip Reiman,40742000,TE/FLEX,2500,WAS@ARI 11/14/2025 10:00PM ET,ARI,3.38
TE,John Bates (40742002),John Bates,40742002,TE/FLEX,2500,WAS@ARI 11/14/2025 10:00PM ET,WAS,0.31
TE,Ben Sinnott (40742012),Ben Sinnott,40742012,TE/FLEX,2500,WAS@ARI 11/14/2025 10:00PM ET,WAS,0.12
TE,Elijah Higgins (40742016),Elijah Higgins,40742016,TE/FLEX,2500,WAS@ARI 11/14/2025 10:00PM ET,ARI,0.17
TE,Taysom Hill (40742004),Taysom Hill,40742004,TE/FLEX,2500,CLE@NO 11/14/2025 08:00PM ET,NO,1.29
TE,Foster Moreau (40742006),Foster Moreau,40742006,TE/FLEX,2500,CLE@NO 11/14/2025 08:00PM ET,NO,1.5
TE,Harold Fannin Jr. (40742010),Harold Fannin Jr.,40742010,TE/FLEX,2500,CLE@NO 11/14/2025 08:00PM ET,CLE,1.19
TE,Brenden Bates (40742018),Brenden Bates,40742018,TE/FLEX,2500,CLE@NO 11/14/2025 08:00PM ET,CLE,0.28
TE,Payne Durham (40742008),Payne Durham,40742008,TE/FLEX,2500,PHI@TB 11/14/2025 06:00PM ET,TB,2.27
TE,Kylen Granson (40742014),Kylen Granson,40742014,TE/FLEX,2500,PHI@TB 11/14/2025 06:00PM ET,PHI,0
TE,Devin Culp (40742020),Devin Culp,40742020,TE/FLEX,2500,PHI@TB 11/14/2025 06:00PM ET,TB,0.14
