Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Kirk Cousins (40785670),Kirk Cousins,40785670,QB,5000,MIN@ATL 11/19/2025 12:00PM ET,ATL,0
QB,Carson Wentz (40785675),Carson Wentz,40785675,QB,5000,MIN@ATL 11/19/2025 12:00PM ET,MIN,0
TE,Kyle Pitts Sr. (40785788),Kyle Pitts Sr.,40785788,TE/FLEX,5000,MIN@ATL 11/19/2025 12:00PM ET,ATL,13.53
TE,George Kittle (40785790),George Kittle,40785790,TE/FLEX,4800,LV@SF 11/19/2025 02:00PM ET,SF,12.57
TE,Brock Bowers (40785792),Brock Bowers,40785792,TE/FLEX,4700,LV@SF 11/19/2025 02:00PM ET,LV,11.67
TE,Dalton Kincaid (40785794),Dalton Kincaid,40785794,TE/FLEX,4500,BUF@HOU 11/19/2025 04:00PM ET,BUF,15.83
WR,Christian Kirk (40785734),Christian Kirk,40785734,WR/FLEX,4400,BUF@HOU 11/19/2025 04:00PM ET,HOU,11.63
WR,Keon Coleman (40785736),Keon Coleman,40785736,WR/FLEX,4300,BUF@HOU 11/19/2025 04:00PM ET,BUF,11.75
WR,Jauan Jennings (40785738),Jauan Jennings,40785738,WR/FLEX,4200,LV@SF 11/19/2025 02:00PM ET,SF,11.73
TE,T.J. Hockenson (40785796),T.J. Hockenson,40785796,TE/FLEX,4100,MIN@ATL 11/19/2025 12:00PM ET,MIN,11.91
WR,Ricky Pearsall (40785740),Ricky Pearsall,40785740,WR/FLEX,4000,LV@SF 11/19/2025 02:00PM ET,SF,11.65
WR,Jordan Addison (40785742),Jordan Addison,40785742,WR/FLEX,3900,MIN@ATL 11/19/2025 12:00PM ET,MIN,9.35
WR,Joshua Palmer (40785744),Joshua Palmer,40785744,WR/FLEX,3600,BUF@HOU 11/19/2025 04:00PM ET,BUF,8.75
WR,Jack Bech (40785746),Jack Bech,40785746,WR/FLEX,3500,LV@SF 11/19/2025 02:00PM ET,LV,8.42
WR,Tre Tucker (40785748),Tre Tucker,40785748,WR/FLEX,3400,LV@SF 11/19/2025 02:00PM ET,LV,8.02
WR,Ray-Ray McCloud III (40785750),Ray-Ray McCloud III,40785750,WR/FLEX,3300,MIN@ATL 11/19/2025 12:00PM ET,ATL,6.85
WR,Tank Dell (40785752),Tank Dell,40785752,WR/FLEX,3200,BUF@HOU 11/19/2025 04:00PM ET,HOU,8.16
TE,Dalton Schultz (40785798),Dalton Schultz,40785798,TE/FLEX,3200,BUF@HOU 11/19/2025 04:00PM ET,HOU,9.58
RB,Jordan Mason (40785688),Jordan Mason,40785688,RB/FLEX,3200,MIN@ATL 11/19/2025 12:00PM ET,MIN,0.87
DST,Bills  (40785824),Bills ,40785824,DST,3100,BUF@HOU 11/19/2025 04:00PM ET,BUF,3.71
WR,Adam Thielen (40785754),Adam Thielen,40785754,WR/FLEX,3100,MIN@ATL 11/19/2025 12:00PM ET,MIN,6.07
RB,Reggie Gilliam (40785690),Reggie Gilliam,40785690,RB/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,BUF,1.13
RB,Nick Chubb (40785692),Nick Chubb,40785692,RB/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,HOU,1.65
RB,Ray Davis (40785702),Ray Davis,40785702,RB/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,BUF,0.02
RB,Ty Johnson (40785704),Ty Johnson,40785704,RB/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,BUF,0
RB,Woody Marks (40785712),Woody Marks,40785712,RB/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,HOU,0
RB,Dameon Pierce (40785718),Dameon Pierce,40785718,RB/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,HOU,0.26
WR,Elijah Moore (40785758),Elijah Moore,40785758,WR/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,BUF,0
WR,Jayden Higgins (40785760),Jayden Higgins,40785760,WR/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,HOU,0
WR,Curtis Samuel (40785768),Curtis Samuel,40785768,WR/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,BUF,1.61
WR,Jaylin Noel (40785770),Jaylin Noel,40785770,WR/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,HOU,0
WR,KJ Hamler (40785778),KJ Hamler,40785778,WR/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,BUF,0
WR,Xavier Hutchinson (40785780),Xavier Hutchinson,40785780,WR/FLEX,3000,BUF@HOU 11/19/2025 04:00PM ET,HOU,0
RB,Kyle Juszczyk (40785694),Kyle Juszczyk,40785694,RB/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,SF,1.17
RB,Brian Robinson Jr. (40785696),Brian Robinson Jr.,40785696,RB/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,SF,1.13
RB,Raheem Mostert (40785700),Raheem Mostert,40785700,RB/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,LV,0.61
RB,Zamir White (40785706),Zamir White,40785706,RB/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,LV,0.31
RB,Isaac Guerendo (40785708),Isaac Guerendo,40785708,RB/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,SF,0
WR,Dont'e Thornton Jr. (40785756),Dont'e Thornton Jr.,40785756,WR/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,LV,1.54
WR,Skyy Moore (40785764),Skyy Moore,40785764,WR/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,SF,0
WR,Jacob Cowing (40785774),Jacob Cowing,40785774,WR/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,SF,0
WR,Jordan Watkins (40785782),Jordan Watkins,40785782,WR/FLEX,3000,LV@SF 11/19/2025 02:00PM ET,SF,0
RB,Tyler Allgeier (40785698),Tyler Allgeier,40785698,RB/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,ATL,0.68
RB,Ty Chandler (40785710),Ty Chandler,40785710,RB/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,MIN,0
RB,Jashaun Corbin (40785714),Jashaun Corbin,40785714,RB/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,ATL,0
RB,C.J. Ham (40785716),C.J. Ham,40785716,RB/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,MIN,1.09
WR,Jalen Nailor (40785762),Jalen Nailor,40785762,WR/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,MIN,0
WR,KhaDarel Hodge (40785766),KhaDarel Hodge,40785766,WR/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,ATL,0
WR,Jamal Agnew (40785772),Jamal Agnew,40785772,WR/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,ATL,0
WR,Tai Felton (40785776),Tai Felton,40785776,WR/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,MIN,0
WR,Casey Washington (40785784),Casey Washington,40785784,WR/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,ATL,0
WR,Myles Price (40785786),Myles Price,40785786,WR/FLEX,3000,MIN@ATL 11/19/2025 12:00PM ET,MIN,0
DST,Vikings  (40785825),Vikings ,40785825,DST,3000,MIN@ATL 11/19/2025 12:00PM ET,MIN,2.62
DST,49ers  (40785826),49ers ,40785826,DST,2900,LV@SF 11/19/2025 02:00PM ET,SF,2.67
DST,Texans  (40785827),Texans ,40785827,DST,2800,BUF@HOU 11/19/2025 04:00PM ET,HOU,2.29
DST,Raiders  (40785828),Raiders ,40785828,DST,2700,LV@SF 11/19/2025 02:00PM ET,LV,3.17
DST,Falcons  (40785829),Falcons ,40785829,DST,2600,MIN@ATL 11/19/2025 12:00PM ET,ATL,2.07
TE,Cade Stover (40785802),Cade Stover,40785802,TE/FLEX,2500,BUF@HOU 11/19/2025 04:00PM ET,HOU,1.29
TE,Dawson Knox (40785806),Dawson Knox,40785806,TE/FLEX,2500,BUF@HOU 11/19/2025 04:00PM ET,BUF,2.13
TE,Harrison Bryant (40785814),Harrison Bryant,40785814,TE/FLEX,2500,BUF@HOU 11/19/2025 04:00PM ET,HOU,0.72
TE,Jackson Hawes (40785820),Jackson Hawes,40785820,TE/FLEX,2500,BUF@HOU 11/19/2025 04:00PM ET,BUF,0.48
TE,Michael Mayer (40785800),Michael Mayer,40785800,TE/FLEX,2500,LV@SF 11/19/2025 02:00PM ET,LV,2.78
TE,Jake Tonges (40785804),Jake Tonges,40785804,TE/FLEX,2500,LV@SF 11/19/2025 02:00PM ET,SF,0.79
TE,Luke Farrell (40785812),Luke Farrell,40785812,TE/FLEX,2500,LV@SF 11/19/2025 02:00PM ET,SF,0.89
TE,Ian Thomas (40785816),Ian Thomas,40785816,TE/FLEX,2500,LV@SF 11/19/2025 02:00PM ET,LV,0
TE,Josh Oliver (40785808),Josh Oliver,40785808,TE/FLEX,2500,MIN@ATL 11/19/2025 12:00PM ET,MIN,1.66
TE,Charlie Woerner (40785810),Charlie Woerner,40785810,TE/FLEX,2500,MIN@ATL 11/19/2025 12:00PM ET,ATL,0.46
TE,Teagan Quitoriano (40785818),Teagan Quitoriano,40785818,TE/FLEX,2500,MIN@ATL 11/19/2025 12:00PM ET,ATL,0.16
TE,Ben Yurosek (40785822),Ben Yurosek,40785822,TE/FLEX,2500,MIN@ATL 11/19/2025 12:00PM ET,MIN,0
