Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Tee Higgins (40706953),Tee Higgins,40706953,WR/FLEX,5600,CIN@GB 11/12/2025 10:00PM ET,CIN,14.91
WR,Matthew Golden (40706955),Matthew Golden,40706955,WR/FLEX,5500,CIN@GB 11/12/2025 10:00PM ET,GB,16.65
QB,Trevor Lawrence (40706892),Trevor Lawrence,40706892,QB,5300,PIT@JAX 11/12/2025 08:00PM ET,JAX,22.38
QB,Jake Browning (40706894),Jake Browning,40706894,QB,5000,CIN@GB 11/12/2025 10:00PM ET,CIN,0
QB,Malik Willis (40706897),Malik Willis,40706897,QB,5000,CIN@GB 11/12/2025 10:00PM ET,GB,0
TE,Tucker Kraft (40707011),Tucker Kraft,40707011,TE/FLEX,5000,CIN@GB 11/12/2025 10:00PM ET,GB,13.07
QB,Mason Rudolph (40706895),Mason Rudolph,40706895,QB,5000,PIT@JAX 11/12/2025 08:00PM ET,PIT,0
QB,Nick Mullens (40706898),Nick Mullens,40706898,QB,5000,PIT@JAX 11/12/2025 08:00PM ET,JAX,0
QB,Jacoby Brissett (40706893),Jacoby Brissett,40706893,QB,5000,ARI@LAR 11/12/2025 06:00PM ET,ARI,0
QB,Jimmy Garoppolo (40706896),Jimmy Garoppolo,40706896,QB,5000,ARI@LAR 11/12/2025 06:00PM ET,LAR,0
WR,Christian Watson (40706957),Christian Watson,40706957,WR/FLEX,4700,CIN@GB 11/12/2025 10:00PM ET,GB,13.86
WR,Travis Hunter (40706959),Travis Hunter,40706959,WR/FLEX,4300,PIT@JAX 11/12/2025 08:00PM ET,JAX,9.65
WR,Marvin Harrison Jr. (40706961),Marvin Harrison Jr.,40706961,WR/FLEX,4200,ARI@LAR 11/12/2025 06:00PM ET,ARI,12.26
WR,Jayden Reed (40706963),Jayden Reed,40706963,WR/FLEX,3800,CIN@GB 11/12/2025 10:00PM ET,GB,12.11
WR,Calvin Austin III (40706965),Calvin Austin III,40706965,WR/FLEX,3700,PIT@JAX 11/12/2025 08:00PM ET,PIT,11.7
WR,Tutu Atwell (40706967),Tutu Atwell,40706967,WR/FLEX,3600,ARI@LAR 11/12/2025 06:00PM ET,LAR,14.2
WR,Andrei Iosivas (40706969),Andrei Iosivas,40706969,WR/FLEX,3500,CIN@GB 11/12/2025 10:00PM ET,CIN,11.06
WR,Zay Jones (40706971),Zay Jones,40706971,WR/FLEX,3400,ARI@LAR 11/12/2025 06:00PM ET,ARI,8.45
DST,Steelers  (40707045),Steelers ,40707045,DST,3300,PIT@JAX 11/12/2025 08:00PM ET,PIT,3.08
WR,Michael Wilson (40706973),Michael Wilson,40706973,WR/FLEX,3300,ARI@LAR 11/12/2025 06:00PM ET,ARI,9.84
TE,Mike Gesicki (40707013),Mike Gesicki,40707013,TE/FLEX,3200,CIN@GB 11/12/2025 10:00PM ET,CIN,11.76
DST,Packers  (40707046),Packers ,40707046,DST,3200,CIN@GB 11/12/2025 10:00PM ET,GB,3.19
WR,Roman Wilson (40706975),Roman Wilson,40706975,WR/FLEX,3200,PIT@JAX 11/12/2025 08:00PM ET,PIT,10.43
WR,Tim Patrick (40706977),Tim Patrick,40706977,WR/FLEX,3100,PIT@JAX 11/12/2025 08:00PM ET,JAX,8.91
DST,Jaguars  (40707047),Jaguars ,40707047,DST,3100,PIT@JAX 11/12/2025 08:00PM ET,JAX,3.4
RB,Ben Sims (40706913),Ben Sims,40706913,RB/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,GB,1.18
RB,Samaje Perine (40706915),Samaje Perine,40706915,RB/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,CIN,0
RB,MarShawn Lloyd (40706921),MarShawn Lloyd,40706921,RB/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,GB,0
RB,Tahj Brooks (40706931),Tahj Brooks,40706931,RB/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,CIN,0
RB,Chris Brooks (40706935),Chris Brooks,40706935,RB/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,GB,0
RB,Tanner Hudson (40706941),Tanner Hudson,40706941,RB/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,CIN,-0.07
WR,Romeo Doubs (40706983),Romeo Doubs,40706983,WR/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,GB,0.96
WR,Jermaine Burton (40706989),Jermaine Burton,40706989,WR/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,CIN,0.93
WR,Mitch Tinsley (40706997),Mitch Tinsley,40706997,WR/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,CIN,0
WR,Dontayvion Wicks (40707001),Dontayvion Wicks,40707001,WR/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,GB,1.24
WR,Charlie Jones (40707003),Charlie Jones,40707003,WR/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,CIN,0.23
WR,Savion Williams (40707005),Savion Williams,40707005,WR/FLEX,3000,CIN@GB 11/12/2025 10:00PM ET,GB,0
RB,Tank Bigsby (40706911),Tank Bigsby,40706911,RB/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,JAX,2.03
RB,Kaleb Johnson (40706923),Kaleb Johnson,40706923,RB/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,PIT,1.02
RB,Kenneth Gainwell (40706925),Kenneth Gainwell,40706925,RB/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,PIT,0
RB,Bhayshul Tuten (40706927),Bhayshul Tuten,40706927,RB/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,JAX,0
RB,Connor Heyward (40706937),Connor Heyward,40706937,RB/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,PIT,1.55
WR,Robert Woods (40706979),Robert Woods,40706979,WR/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,PIT,2.47
WR,Dyami Brown (40706985),Dyami Brown,40706985,WR/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,JAX,0
WR,Parker Washington (40706991),Parker Washington,40706991,WR/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,JAX,0
WR,Scotty Miller (40706993),Scotty Miller,40706993,WR/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,PIT,0
WR,Ben Skowronek (40707007),Ben Skowronek,40707007,WR/FLEX,3000,PIT@JAX 11/12/2025 08:00PM ET,PIT,0
RB,Trey Benson (40706917),Trey Benson,40706917,RB/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,ARI,0.3
RB,Blake Corum (40706919),Blake Corum,40706919,RB/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,LAR,0
RB,Jarquez Hunter (40706929),Jarquez Hunter,40706929,RB/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,LAR,0
RB,Emari Demercado (40706933),Emari Demercado,40706933,RB/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,ARI,0.56
RB,Colby Parkinson (40706939),Colby Parkinson,40706939,RB/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,LAR,0.85
WR,Greg Dortch (40706981),Greg Dortch,40706981,WR/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,ARI,1.53
WR,Jordan Whittington (40706987),Jordan Whittington,40706987,WR/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,LAR,0.67
WR,Konata Mumpfield (40706995),Konata Mumpfield,40706995,WR/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,LAR,0
WR,Xavier Weaver (40706999),Xavier Weaver,40706999,WR/FLEX,3000,ARI@LAR 11/12/2025 06:00PM ET,ARI,0
DST,Cardinals  (40707048),Cardinals ,40707048,DST,3000,ARI@LAR 11/12/2025 06:00PM ET,ARI,2.15
DST,Bengals  (40707049),Bengals ,40707049,DST,2900,CIN@GB 11/12/2025 10:00PM ET,CIN,2.17
TE,Tyler Higbee (40707015),Tyler Higbee,40707015,TE/FLEX,2900,ARI@LAR 11/12/2025 06:00PM ET,LAR,10.08
TE,Pat Freiermuth (40707017),Pat Freiermuth,40707017,TE/FLEX,2800,PIT@JAX 11/12/2025 08:00PM ET,PIT,8.64
DST,Rams  (40707050),Rams ,40707050,DST,2800,ARI@LAR 11/12/2025 06:00PM ET,LAR,2.31
TE,Brenton Strange (40707019),Brenton Strange,40707019,TE/FLEX,2600,PIT@JAX 11/12/2025 08:00PM ET,JAX,9.71
TE,Noah Fant (40707023),Noah Fant,40707023,TE/FLEX,2500,CIN@GB 11/12/2025 10:00PM ET,CIN,1.06
TE,Luke Musgrave (40707025),Luke Musgrave,40707025,TE/FLEX,2500,CIN@GB 11/12/2025 10:00PM ET,GB,0.76
TE,John FitzPatrick (40707031),John FitzPatrick,40707031,TE/FLEX,2500,CIN@GB 11/12/2025 10:00PM ET,GB,0.22
TE,Drew Sample (40707037),Drew Sample,40707037,TE/FLEX,2500,CIN@GB 11/12/2025 10:00PM ET,CIN,1.3
TE,Jonnu Smith (40707021),Jonnu Smith,40707021,TE/FLEX,2500,PIT@JAX 11/12/2025 08:00PM ET,PIT,0.34
TE,Johnny Mundt (40707027),Johnny Mundt,40707027,TE/FLEX,2500,PIT@JAX 11/12/2025 08:00PM ET,JAX,1.58
TE,Darnell Washington (40707035),Darnell Washington,40707035,TE/FLEX,2500,PIT@JAX 11/12/2025 08:00PM ET,PIT,0
TE,Hunter Long (40707043),Hunter Long,40707043,TE/FLEX,2500,PIT@JAX 11/12/2025 08:00PM ET,JAX,1.28
TE,Tip Reiman (40707029),Tip Reiman,40707029,TE/FLEX,2500,ARI@LAR 11/12/2025 06:00PM ET,ARI,3.38
TE,Terrance Ferguson (40707033),Terrance Ferguson,40707033,TE/FLEX,2500,ARI@LAR 11/12/2025 06:00PM ET,LAR,0.87
TE,Davis Allen (40707039),Davis Allen,40707039,TE/FLEX,2500,ARI@LAR 11/12/2025 06:00PM ET,LAR,0
TE,Elijah Higgins (40707041),Elijah Higgins,40707041,TE/FLEX,2500,ARI@LAR 11/12/2025 06:00PM ET,ARI,0.17
