Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Luther Burden III (40706801),Luther Burden III,40706801,WR/FLEX,3800,CHI@BUF 11/12/2025 02:00PM ET,CHI,12.5
WR,Keon Coleman (40706803),Keon Coleman,40706803,WR/FLEX,3700,CHI@BUF 11/12/2025 02:00PM ET,BUF,12.02
WR,Kayshon Boutte (40706805),Kayshon Boutte,40706805,WR/FLEX,3400,NE@NYJ 11/12/2025 04:00PM ET,NE,10.54
DST,Patriots  (40706881),Patriots ,40706881,DST,3300,NE@NYJ 11/12/2025 04:00PM ET,NE,3.77
WR,Joshua Palmer (40706807),Joshua Palmer,40706807,WR/FLEX,3300,CHI@BUF 11/12/2025 02:00PM ET,BUF,8.21
RB,Nick Chubb (40706745),Nick Chubb,40706745,RB/FLEX,3300,TB@HOU 11/12/2025 12:00PM ET,HOU,1.35
TE,Dalton Schultz (40706853),Dalton Schultz,40706853,TE/FLEX,3300,TB@HOU 11/12/2025 12:00PM ET,HOU,10.12
RB,Antonio Gibson (40706747),Antonio Gibson,40706747,RB/FLEX,3200,NE@NYJ 11/12/2025 04:00PM ET,NE,7.07
DST,Bills  (40706882),Bills ,40706882,DST,3200,CHI@BUF 11/12/2025 02:00PM ET,BUF,4.25
WR,Tank Dell (40706809),Tank Dell,40706809,WR/FLEX,3200,TB@HOU 11/12/2025 12:00PM ET,HOU,6.75
TE,Cade Otton (40706855),Cade Otton,40706855,TE/FLEX,3200,TB@HOU 11/12/2025 12:00PM ET,TB,10.39
RB,Rhamondre Stevenson (40706749),Rhamondre Stevenson,40706749,RB/FLEX,3100,NE@NYJ 11/12/2025 04:00PM ET,NE,1.98
WR,Josh Reynolds (40706811),Josh Reynolds,40706811,WR/FLEX,3100,NE@NYJ 11/12/2025 04:00PM ET,NYJ,6.11
DST,Jets  (40706883),Jets ,40706883,DST,3100,NE@NYJ 11/12/2025 04:00PM ET,NYJ,4.91
RB,Braelon Allen (40706755),Braelon Allen,40706755,RB/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NYJ,0.22
RB,Isaiah Davis (40706765),Isaiah Davis,40706765,RB/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NYJ,0
RB,Andrew Beck (40706771),Andrew Beck,40706771,RB/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NYJ,0.32
WR,Xavier Gipson (40706815),Xavier Gipson,40706815,WR/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NYJ,3.46
WR,Mack Hollins (40706819),Mack Hollins,40706819,WR/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NE,0
WR,Kyle Williams (40706831),Kyle Williams,40706831,WR/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NE,0
WR,Tyler Johnson (40706835),Tyler Johnson,40706835,WR/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NYJ,0
WR,Efton Chism III (40706841),Efton Chism III,40706841,WR/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NE,0
WR,Arian Smith (40706843),Arian Smith,40706843,WR/FLEX,3000,NE@NYJ 11/12/2025 04:00PM ET,NYJ,0
RB,Ray Davis (40706753),Ray Davis,40706753,RB/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,BUF,0.03
RB,Roschon Johnson (40706757),Roschon Johnson,40706757,RB/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,CHI,1.71
RB,Ty Johnson (40706759),Ty Johnson,40706759,RB/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,BUF,0
RB,Kyle Monangai (40706761),Kyle Monangai,40706761,RB/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,CHI,0.34
RB,Reggie Gilliam (40706769),Reggie Gilliam,40706769,RB/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,BUF,1.22
WR,Curtis Samuel (40706813),Curtis Samuel,40706813,WR/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,BUF,0.88
WR,Elijah Moore (40706817),Elijah Moore,40706817,WR/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,BUF,0
WR,Olamide Zaccheaus (40706825),Olamide Zaccheaus,40706825,WR/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,CHI,0.18
WR,Devin Duvernay (40706827),Devin Duvernay,40706827,WR/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,CHI,0
WR,KJ Hamler (40706837),KJ Hamler,40706837,WR/FLEX,3000,CHI@BUF 11/12/2025 02:00PM ET,BUF,0
RB,Rachaad White (40706751),Rachaad White,40706751,RB/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,TB,0.81
RB,Woody Marks (40706763),Woody Marks,40706763,RB/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,HOU,0
RB,Sean Tucker (40706767),Sean Tucker,40706767,RB/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,TB,0
RB,Dameon Pierce (40706773),Dameon Pierce,40706773,RB/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,HOU,0.3
RB,Ko Kieft (40706775),Ko Kieft,40706775,RB/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,TB,0.54
WR,Jayden Higgins (40706821),Jayden Higgins,40706821,WR/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,HOU,0
WR,Jalen McMillan (40706823),Jalen McMillan,40706823,WR/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,TB,0.26
WR,Sterling Shepard (40706829),Sterling Shepard,40706829,WR/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,TB,0
WR,Jaylin Noel (40706833),Jaylin Noel,40706833,WR/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,HOU,0
WR,Xavier Hutchinson (40706839),Xavier Hutchinson,40706839,WR/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,HOU,0
WR,Ryan Miller (40706845),Ryan Miller,40706845,WR/FLEX,3000,TB@HOU 11/12/2025 12:00PM ET,TB,0
DST,Buccaneers  (40706884),Buccaneers ,40706884,DST,3000,TB@HOU 11/12/2025 12:00PM ET,TB,3.38
DST,Texans  (40706885),Texans ,40706885,DST,2900,TB@HOU 11/12/2025 12:00PM ET,HOU,2.73
DST,Bears  (40706886),Bears ,40706886,DST,2800,CHI@BUF 11/12/2025 02:00PM ET,CHI,2.6
TE,Mason Taylor (40706857),Mason Taylor,40706857,TE/FLEX,2700,NE@NYJ 11/12/2025 04:00PM ET,NYJ,8.08
TE,Jeremy Ruckert (40706859),Jeremy Ruckert,40706859,TE/FLEX,2500,NE@NYJ 11/12/2025 04:00PM ET,NYJ,0.93
TE,Austin Hooper (40706861),Austin Hooper,40706861,TE/FLEX,2500,NE@NYJ 11/12/2025 04:00PM ET,NE,1.98
TE,Stone Smartt (40706875),Stone Smartt,40706875,TE/FLEX,2500,NE@NYJ 11/12/2025 04:00PM ET,NYJ,0
TE,Colston Loveland (40706867),Colston Loveland,40706867,TE/FLEX,2500,CHI@BUF 11/12/2025 02:00PM ET,CHI,3.66
TE,Dawson Knox (40706869),Dawson Knox,40706869,TE/FLEX,2500,CHI@BUF 11/12/2025 02:00PM ET,BUF,2.42
TE,Durham Smythe (40706871),Durham Smythe,40706871,TE/FLEX,2500,CHI@BUF 11/12/2025 02:00PM ET,CHI,0.4
TE,Jackson Hawes (40706879),Jackson Hawes,40706879,TE/FLEX,2500,CHI@BUF 11/12/2025 02:00PM ET,BUF,0.39
TE,Cade Stover (40706863),Cade Stover,40706863,TE/FLEX,2500,TB@HOU 11/12/2025 12:00PM ET,HOU,1.19
TE,Payne Durham (40706865),Payne Durham,40706865,TE/FLEX,2500,TB@HOU 11/12/2025 12:00PM ET,TB,2.46
TE,Harrison Bryant (40706873),Harrison Bryant,40706873,TE/FLEX,2500,TB@HOU 11/12/2025 12:00PM ET,HOU,0.87
TE,Devin Culp (40706877),Devin Culp,40706877,TE/FLEX,2500,TB@HOU 11/12/2025 12:00PM ET,TB,0.16
