Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,4959393835,mauishaka,0,141.34,DST 49ers  FLEX Khalil Shakir QB Brock Purdy RB James Cook III RB Joe Mixon TE George Kittle WR Brandon Aiyuk WR Darnell Mooney WR Jordan Addison,,Falcons,DST,30.77%,3
12,4959092596,hoosierpack,0,140.4,DST 49ers  FLEX Justin Jefferson QB Josh Allen RB Christian McCaffrey RB Aaron Jones Sr. TE Dalton Kincaid WR Darnell Mooney WR Keon Coleman WR Jauan Jennings,,Joe Mixon,RB,28.21%,25.9
13,4959524952,wobble84,0,137.8,DST Bills  FLEX Aaron Jones Sr. QB Josh Allen RB James Cook III RB Ashton Jeanty TE Dalton Kincaid WR Brandon Aiyuk WR Christian Kirk WR Jordan Addison,,Khalil Shakir,WR,28.21%,25
14,4959236714,ricksargent,0,134.84,DST 49ers  FLEX T.J. Hockenson QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE George Kittle WR Justin Jefferson WR Drake London WR Jauan Jennings,,Jauan Jennings,WR,28.21%,15.8
15,4959330867,horsebot9000,0,132.4,DST Falcons  FLEX James Cook III QB Josh Allen RB Christian McCaffrey RB Joe Mixon TE Dalton Kincaid WR Nico Collins WR Tre Tucker WR Tank Dell,,Kyle Pitts Sr.,TE,28.21%,9.5
16,4958894940,willy4bz1,0,130.4,DST 49ers  FLEX Dalton Kincaid QB Josh Allen RB Christian McCaffrey RB James Cook III TE Kyle Pitts Sr. WR Khalil Shakir WR Keon Coleman WR Tre Tucker,,George Kittle,TE,25.64%,12
17,4959269208,Noah393,0,127.8,DST Falcons  FLEX T.J. Hockenson QB Josh Allen RB Bijan Robinson RB Ashton Jeanty TE Kyle Pitts Sr. WR Khalil Shakir WR Keon Coleman WR Jauan Jennings,,Ashton Jeanty,RB,20.51%,13.2
18,4959341716,camurray67,0,126.7,DST 49ers  FLEX Dalton Kincaid QB Josh Allen RB Bijan Robinson RB Joe Mixon TE Kyle Pitts Sr. WR Nico Collins WR Keon Coleman WR Jauan Jennings,,Justin Jefferson,WR,20.51%,2.4
19,4958990450,Crod,0,123.1,DST Falcons  FLEX Christian Kirk QB Josh Allen RB Christian McCaffrey RB James Cook III TE Kyle Pitts Sr. WR Khalil Shakir WR Keon Coleman WR Jordan Addison,,Christian Kirk,WR,20.51%,1.7
20,4959216525,YesJeffy,0,121.4,DST Falcons  FLEX George Kittle QB Josh Allen RB Bijan Robinson RB Christian McCaffrey TE Brock Bowers WR Christian Kirk WR Keon Coleman WR Jordan Addison,,Brock Purdy,QB,17.95%,24.44
21,4959526759,SW-Bwalk,0,121.3,DST 49ers  FLEX James Cook III QB Josh Allen RB Ashton Jeanty RB Joe Mixon TE Dalton Kincaid WR Nico Collins WR Ricky Pearsall WR Jordan Addison,,Tre Tucker,WR,17.95%,10.8
22,4959277227,6ringslater,0,120.64,DST Texans  FLEX Dalton Kincaid QB Michael Penix Jr. RB Christian McCaffrey RB Joe Mixon TE Kyle Pitts Sr. WR Khalil Shakir WR Darnell Mooney WR Jauan Jennings,,Drake London,WR,15.38%,9.5
23,4959270132,KDAWG338L,0,119.78,DST Texans  FLEX Ashton Jeanty QB C.J. Stroud RB Christian McCaffrey RB Joe Mixon TE Dalton Schultz WR Nico Collins WR Drake London WR Jordan Addison,,Ricky Pearsall,WR,15.38%,7.2
24,4959332634,msunken,0,116.88,DST Falcons  FLEX James Cook III QB C.J. Stroud RB Bijan Robinson RB Christian McCaffrey TE Dalton Kincaid WR Nico Collins WR Tre Tucker WR Tank Dell,,Brandon Aiyuk,WR,12.82%,16
25,4959328047,mcnazty88,0,115.14,DST 49ers  FLEX James Cook III QB Brock Purdy RB Bijan Robinson RB Christian McCaffrey TE T.J. Hockenson WR Christian Kirk WR Jauan Jennings WR Jordan Addison,,Jakobi Meyers,WR,12.82%,9.2
26,4959198288,sibobterminator,0,115,DST 49ers  FLEX Dalton Kincaid QB Josh Allen RB Christian McCaffrey RB James Cook III TE George Kittle WR Nico Collins WR Ricky Pearsall WR Jordan Addison,,Darnell Mooney,WR,12.82%,8.9
27,4959324443,Jerry2044,0,114.44,DST 49ers  FLEX Christian Kirk QB Brock Purdy RB Bijan Robinson RB Christian McCaffrey TE George Kittle WR Brandon Aiyuk WR Keon Coleman WR Jordan Addison,,T.J. Hockenson,TE,12.82%,8.4
28,4959459660,turbo3012,0,113.34,DST Bills  FLEX George Kittle QB Brock Purdy RB Bijan Robinson RB Christian McCaffrey TE Dalton Kincaid WR Drake London WR Keon Coleman WR Jordan Addison,,Dalton Schultz,TE,12.82%,7.2
29,4959450765,Gators4Life,0,110.28,DST Bills  FLEX Christian McCaffrey QB Geno Smith RB Bijan Robinson RB James Cook III TE Dalton Kincaid WR Christian Kirk WR Jauan Jennings WR Tre Tucker,,Bills,DST,12.82%,4
30,4959508356,bonzs007,0,109.7,DST 49ers  FLEX Justin Jefferson QB Josh Allen RB Christian McCaffrey RB James Cook III TE Dalton Kincaid WR Jauan Jennings WR Ricky Pearsall WR Jordan Addison,,C.J. Stroud,QB,10.26%,22.78
31,4959487739,jduknowme1,0,108.4,DST Falcons  FLEX Dalton Kincaid QB Josh Allen RB Bijan Robinson RB Christian McCaffrey TE Kyle Pitts Sr. WR Nico Collins WR Joshua Palmer WR Tank Dell,,Joshua Palmer,WR,10.26%,3.5
32,4959262407,Daquan112980,0,106.98,DST Falcons  FLEX Jauan Jennings QB C.J. Stroud RB Christian McCaffrey RB James Cook III TE George Kittle WR Justin Jefferson WR Nico Collins WR Joshua Palmer,,Tank Dell,WR,10.26%,10.8
33,4959353744,jeremymeadows77,0,101.48,DST Vikings  FLEX Bijan Robinson QB Geno Smith RB Christian McCaffrey RB James Cook III TE Dalton Schultz WR Jakobi Meyers WR Christian Kirk WR Joshua Palmer,,Raiders,DST,10.26%,3
34,4959532581,Handcuff2006,0,100.84,DST Raiders  FLEX Tre Tucker QB Michael Penix Jr. RB Ashton Jeanty RB Joe Mixon TE George Kittle WR Justin Jefferson WR Brandon Aiyuk WR Darnell Mooney,,Michael Penix Jr.,QB,7.69%,8.64
35,4959219872,shey1234,0,99.48,DST Raiders  FLEX Kyle Pitts Sr. QB Geno Smith RB Bijan Robinson RB Ashton Jeanty TE Dalton Kincaid WR Nico Collins WR Drake London WR Tre Tucker,,Geno Smith,QB,7.69%,19.98
36,4959462478,Fronk,0,95.94,DST 49ers  FLEX T.J. Hockenson QB J.J. McCarthy RB Christian McCaffrey RB James Cook III TE Kyle Pitts Sr. WR Justin Jefferson WR Jakobi Meyers WR Keon Coleman,,Brock Bowers,TE,7.69%,21.1
37,4959518474,taylorf15,0,95.14,DST Texans  FLEX Christian Kirk QB Brock Purdy RB Bijan Robinson RB Joe Mixon TE Dalton Kincaid WR Justin Jefferson WR Brandon Aiyuk WR Ray-Ray McCloud III,,Vikings,DST,7.69%,9
38,4959346394,lilfiecky,0,94.54,DST Raiders  FLEX Dalton Kincaid QB Michael Penix Jr. RB Christian McCaffrey RB James Cook III TE Kyle Pitts Sr. WR Nico Collins WR Darnell Mooney WR Jordan Addison,,Texans,DST,7.69%,-1
39,4959140011,solchekssoldiers,0,83.54,DST Raiders  FLEX James Cook III QB J.J. McCarthy RB Bijan Robinson RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Ricky Pearsall WR Joshua Palmer,,J.J. McCarthy,QB,5.13%,15.74
,,,,,,,Ray-Ray McCloud III,WR,2.56%,3.7
